1,1,4
1,1,5
1,1,1
6,1,5
1,1,4
1,1,5
1,1,1
1,1,5
1,1,1
1,1,5
1,1,1
1,1,5
1,1,1
3,0,2
3,0,5
3,0,6
10,0,5
10,0,1
8,1,5
8,1,1
3,1,5
3,1,1
8,1,5
3,1,4
3,1,5
3,1,1
8,1,5
3,1,4
3,1,5
3,1,1
3,1,5
3,1,1
3,1,5
3,1,1
8,1,1
1,1,5
10,1,5
8,1,7
8,1,7
8,1,1
8,1,2
8,1,5
8,1,1
8,1,4
8,1,2
8,1,5
8,1,1
8,1,6
8,1,4
8,1,7
