6,1,5
6,1,1
6,1,2
1,1,7
6,1,1
6,1,5
6,1,1
6,1,4
6,1,1
6,1,2
6,1,7
6,1,1
6,1,4
6,1,1
6,1,2
6,1,7
6,1,1
6,1,5
6,1,1
6,1,5
6,1,7
1,1,5
6,1,5
6,0,2
6,0,6
6,0,2
6,0,7
6,0,2
6,0,6
6,0,2
6,0,7
8,0,2
8,0,6
8,0,2
8,0,7
8,0,2
8,0,6
8,0,2
8,0,7
1,1,4
1,1,5
1,1,1
1,1,4
1,1,2
8,1,5
1,1,5
10,1,7
1,1,6
1,1,2
1,1,5
