8,1,5
8,1,1
8,1,5
8,1,1
8,1,5
8,1,1
1,1,5
8,1,4
8,1,5
8,1,1
8,1,2
8,1,1
8,1,5
8,1,1
0,1,4
0,1,5
0,1,4
0,1,5
0,1,4
0,1,5
3,1,5
3,1,1
3,1,5
3,1,1
10,1,2
10,1,5
10,1,1
10,1,5
10,1,1
10,1,5
10,1,1
10,1,5
10,1,1
10,1,5
10,1,1
10,1,5
10,1,1
10,1,5
10,1,1
3,1,5
3,1,1
3,1,5
3,1,1
3,1,2
3,1,5
3,1,1
3,0,1
3,0,2
3,0,5
3,0,1
