11,1,5
11,1,1
11,1,5
11,1,4
11,1,1
6,1,5
11,1,7
11,1,1
11,1,6
11,1,7
11,1,1
10,1,7
11,1,5
11,1,1
11,1,5
11,1,1
11,1,5
11,1,1
11,1,5
11,1,4
11,1,1
6,1,5
11,1,7
11,1,1
11,1,1
11,1,5
11,1,1
1,1,5
11,1,2
11,1,5
11,1,1
3,1,7
8,1,7
11,1,6
8,1,5
11,1,6
6,1,1
3,1,7
6,1,6
6,1,4
1,1,5
6,1,1
6,1,5
6,1,1
6,1,7
11,1,1
11,1,5
11,1,5
11,1,1
11,1,5
