5,1,5
5,1,1
5,1,1
5,1,5
5,1,1
10,1,5
5,1,4
5,1,4
5,1,2
5,1,5
5,1,1
5,1,1
5,1,5
5,1,1
5,1,1
5,1,2
10,1,5
5,1,4
10,1,5
5,1,4
0,1,5
5,1,5
5,1,5
5,1,1
5,1,5
5,1,1
5,1,2
5,1,1
5,1,4
5,1,1
5,1,2
0,1,5
5,1,5
5,1,5
5,1,1
5,1,1
5,1,2
0,1,5
5,1,5
5,1,5
5,1,1
0,1,2
0,1,1
0,1,5
0,1,1
7,1,2
7,1,1
7,1,5
7,1,1
0,1,2
